Customer_ID,Previous_Plan_ID,Usage_Data_GB,Usage_Calls,Usage_SMS,Renewed,Previous_Speed,Previous_Validity,Previous_OTT
C00513,P16,45,4382,1090,0,5G,56,Amazon Prime
C00514,P04,141,6500,397,1,4G,84,No OTT
C00515,P10,175,8057,1436,1,4G,28,No OTT
C00516,P23,67,3339,1385,1,4G,28,No OTT
C00517,P08,126,3109,508,0,4G,84,No OTT
C00518,P03,188,6532,1725,0,4G,84,No OTT
C00519,P13,32,4469,1859,0,5G,365,Amazon Prime
C00520,P18,166,6534,1476,1,4G,180,No OTT
C00521,P04,35,1271,484,0,4G,84,No OTT
C00522,P24,172,2010,857,0,4G,180,No OTT
C00523,P18,168,1145,1176,0,4G,180,No OTT
C00524,P17,190,5693,1432,0,5G,28,Hotstar
C00525,P03,108,4575,317,0,4G,84,No OTT
C00526,P19,70,7832,1510,1,5G,84,Hotstar
C00527,P05,162,7610,915,1,5G,84,No OTT
C00528,P12,115,1092,1129,1,5G,56,Amazon Prime
C00529,P20,157,9647,1160,1,5G,180,Netflix
C00530,P08,81,8232,1011,0,4G,84,No OTT
C00531,P06,191,1136,1651,0,5G,365,Netflix
C00532,P09,39,5808,1198,1,4G,365,No OTT
C00533,P23,45,8455,108,0,4G,28,No OTT
C00534,P04,140,4655,1311,0,4G,84,No OTT
C00535,P06,40,3366,1885,1,5G,365,Netflix
C00536,P15,90,4662,1142,1,4G,28,No OTT
C00537,P18,51,1421,171,0,4G,180,No OTT
C00538,P21,191,9188,1784,0,5G,28,No OTT
C00539,P24,87,7614,1378,0,4G,180,No OTT
C00540,P04,160,9968,1025,1,4G,84,No OTT
C00541,P11,98,8781,1019,0,5G,28,Hotstar
C00542,P12,102,2515,1319,0,5G,56,Amazon Prime
C00543,P22,124,9273,668,0,4G,365,No OTT
C00544,P03,159,3207,1165,0,4G,84,No OTT
C00545,P16,130,3395,1739,0,5G,56,Amazon Prime
C00546,P13,110,3683,1485,0,5G,365,Amazon Prime
C00547,P18,159,1032,1904,0,4G,180,No OTT
C00548,P09,77,7617,379,0,4G,365,No OTT
C00549,P02,59,2184,1137,1,5G,56,Netflix
C00550,P01,65,2419,1419,0,4G,365,No OTT
C00551,P20,72,8895,421,0,5G,180,Netflix
C00552,P06,168,5549,123,1,5G,365,Netflix
C00553,P22,32,8400,1134,1,4G,365,No OTT
C00554,P11,52,7855,927,1,5G,28,Hotstar
C00555,P14,79,6734,1537,1,5G,28,No OTT
C00556,P14,194,6251,1603,1,5G,28,No OTT
C00557,P10,51,1858,547,1,4G,28,No OTT
C00558,P21,74,6310,1494,1,5G,28,No OTT
C00559,P19,127,6717,757,0,5G,84,Hotstar
C00560,P16,105,8790,411,1,5G,56,Amazon Prime
C00561,P07,193,6119,678,1,4G,180,Hotstar
C00562,P19,142,1157,120,1,5G,84,Hotstar
C00563,P24,88,1820,330,1,4G,180,No OTT
C00564,P03,176,2290,708,0,4G,84,No OTT
C00565,P12,111,5338,372,1,5G,56,Amazon Prime
C00566,P11,80,3889,228,0,5G,28,Hotstar
C00567,P19,191,1149,1051,0,5G,84,Hotstar
C00568,P15,28,5645,1520,1,4G,28,No OTT
C00569,P10,130,5740,1233,1,4G,28,No OTT
C00570,P19,107,3115,1133,0,5G,84,Hotstar
C00571,P23,123,2808,562,1,4G,28,No OTT
C00572,P22,38,7818,882,0,4G,365,No OTT
C00573,P11,34,9212,1223,1,5G,28,Hotstar
C00574,P09,57,8461,394,1,4G,365,No OTT
C00575,P04,74,4872,938,0,4G,84,No OTT
C00576,P11,184,4267,893,0,5G,28,Hotstar
C00577,P05,188,8935,998,0,5G,84,No OTT
C00578,P20,156,8484,382,1,5G,180,Netflix
C00579,P02,183,3655,425,1,5G,56,Netflix
C00580,P02,90,2066,887,1,5G,56,Netflix
C00581,P04,182,9421,1740,1,4G,84,No OTT
C00582,P20,28,8144,1506,0,5G,180,Netflix
C00583,P03,62,5886,184,1,4G,84,No OTT
C00584,P24,94,2027,792,1,4G,180,No OTT
C00585,P07,164,8728,961,0,4G,180,Hotstar
C00586,P15,187,2618,174,1,4G,28,No OTT
C00587,P13,144,9390,137,1,5G,365,Amazon Prime
C00588,P13,80,3464,256,0,5G,365,Amazon Prime
C00589,P24,90,8227,1493,0,4G,180,No OTT
C00590,P19,90,4458,1258,0,5G,84,Hotstar
C00591,P03,134,2391,231,0,4G,84,No OTT
C00592,P23,144,5298,1358,1,4G,28,No OTT
C00593,P12,174,4680,1901,0,5G,56,Amazon Prime
C00594,P23,168,9955,1640,1,4G,28,No OTT
C00595,P18,192,7475,1434,0,4G,180,No OTT
C00596,P04,152,2650,229,0,4G,84,No OTT
C00597,P18,133,1731,763,1,4G,180,No OTT
C00598,P06,100,5808,1425,0,5G,365,Netflix
C00599,P21,169,3335,1178,0,5G,28,No OTT
C00600,P08,77,5305,259,1,4G,84,No OTT
C00601,P09,169,2096,1975,0,4G,365,No OTT
C00602,P06,163,2004,951,0,5G,365,Netflix
C00603,P01,45,3140,1867,1,4G,365,No OTT
C00604,P25,69,8883,1254,1,5G,365,Netflix
C00605,P12,130,4528,1559,0,5G,56,Amazon Prime
C00606,P17,84,9745,890,1,5G,28,Hotstar
C00607,P07,41,6393,1240,0,4G,180,Hotstar
C00608,P19,115,1751,416,1,5G,84,Hotstar
C00609,P07,34,1622,1952,1,4G,180,Hotstar
C00610,P02,97,4963,1239,0,5G,56,Netflix
C00611,P25,172,8213,1829,1,5G,365,Netflix
C00612,P12,82,3591,1881,1,5G,56,Amazon Prime
C00613,P17,113,6372,425,0,5G,28,Hotstar
C00614,P21,114,1097,1808,0,5G,28,No OTT
C00615,P09,163,2866,499,0,4G,365,No OTT
C00616,P22,180,5044,1037,0,4G,365,No OTT
C00617,P18,125,9187,761,1,4G,180,No OTT
C00618,P04,105,4179,1214,1,4G,84,No OTT
C00619,P11,166,2008,790,1,5G,28,Hotstar
C00620,P13,106,8686,645,0,5G,365,Amazon Prime
C00621,P01,79,2123,445,0,4G,365,No OTT
C00622,P04,84,7598,872,1,4G,84,No OTT
C00623,P03,190,9085,1719,1,4G,84,No OTT
C00624,P15,53,7651,1410,1,4G,28,No OTT
C00625,P08,32,8259,659,1,4G,84,No OTT
C00626,P25,90,7868,164,1,5G,365,Netflix
C00627,P23,91,3452,741,0,4G,28,No OTT
C00628,P09,61,8863,597,0,4G,365,No OTT
C00629,P22,139,7666,1739,0,4G,365,No OTT
C00630,P02,195,4764,1016,0,5G,56,Netflix
C00631,P01,62,2539,128,0,4G,365,No OTT
C00632,P11,22,3232,1737,1,5G,28,Hotstar
C00633,P22,196,3156,522,1,4G,365,No OTT
C00634,P02,200,6679,1028,0,5G,56,Netflix
C00635,P09,164,7244,901,0,4G,365,No OTT
C00636,P01,179,9396,1741,1,4G,365,No OTT
C00637,P02,176,8791,1521,1,5G,56,Netflix
C00638,P06,129,3788,195,1,5G,365,Netflix
C00639,P04,98,7946,259,0,4G,84,No OTT
C00640,P14,110,2820,1519,1,5G,28,No OTT
C00641,P07,169,7911,568,0,4G,180,Hotstar
C00642,P19,160,3487,1899,0,5G,84,Hotstar
C00643,P01,27,7966,780,1,4G,365,No OTT
C00644,P12,40,7912,1017,0,5G,56,Amazon Prime
C00645,P14,161,8293,1645,0,5G,28,No OTT
C00646,P25,161,2544,1949,1,5G,365,Netflix
C00647,P25,58,6067,1988,0,5G,365,Netflix
C00648,P11,145,2468,1746,1,5G,28,Hotstar
C00649,P01,97,1576,1474,0,4G,365,No OTT
C00650,P04,29,6806,849,0,4G,84,No OTT
C00651,P24,199,8688,1014,1,4G,180,No OTT
C00652,P06,194,1933,1012,0,5G,365,Netflix
C00653,P24,189,9907,301,0,4G,180,No OTT
C00654,P19,69,5074,434,0,5G,84,Hotstar
C00655,P23,80,9826,1005,1,4G,28,No OTT
C00656,P18,41,3555,933,1,4G,180,No OTT
C00657,P15,24,1012,653,1,4G,28,No OTT
C00658,P16,47,5961,936,1,5G,56,Amazon Prime
C00659,P12,61,4327,1165,1,5G,56,Amazon Prime
C00660,P24,151,6201,775,0,4G,180,No OTT
C00661,P07,69,3050,176,1,4G,180,Hotstar
C00662,P15,147,1905,334,0,4G,28,No OTT
C00663,P03,125,3825,390,1,4G,84,No OTT
C00664,P15,130,5891,312,1,4G,28,No OTT
C00665,P02,34,1773,681,1,5G,56,Netflix
C00666,P19,169,2384,286,1,5G,84,Hotstar
C00667,P10,99,1609,532,1,4G,28,No OTT
C00668,P24,21,5485,1956,0,4G,180,No OTT
C00669,P01,42,9655,979,1,4G,365,No OTT
C00670,P04,117,6834,1410,1,4G,84,No OTT
C00671,P01,183,3628,1010,0,4G,365,No OTT
C00672,P21,191,7951,1195,1,5G,28,No OTT
C00673,P15,33,2876,537,1,4G,28,No OTT
C00674,P07,27,4890,1844,1,4G,180,Hotstar
C00675,P08,148,1884,915,0,4G,84,No OTT
C00676,P10,51,6558,1204,1,4G,28,No OTT
C00677,P06,116,7608,1760,1,5G,365,Netflix
C00678,P07,184,4352,1781,1,4G,180,Hotstar
C00679,P20,23,4073,1868,0,5G,180,Netflix
C00680,P23,96,6498,1028,1,4G,28,No OTT
C00681,P03,130,8216,1199,1,4G,84,No OTT
C00682,P21,41,6431,1480,1,5G,28,No OTT
C00683,P23,37,9443,800,0,4G,28,No OTT
C00684,P24,138,9298,341,0,4G,180,No OTT
C00685,P05,126,4942,635,0,5G,84,No OTT
C00686,P22,124,2065,947,1,4G,365,No OTT
C00687,P22,137,3252,1250,1,4G,365,No OTT
C00688,P09,80,4935,1214,1,4G,365,No OTT
C00689,P06,31,6362,1682,1,5G,365,Netflix
C00690,P06,72,2488,826,0,5G,365,Netflix
C00691,P17,101,1275,1890,0,5G,28,Hotstar
C00692,P19,115,8843,1752,1,5G,84,Hotstar
C00693,P14,44,7481,182,0,5G,28,No OTT
C00694,P24,95,4445,248,0,4G,180,No OTT
C00695,P06,54,7852,590,0,5G,365,Netflix
C00696,P21,113,2792,1407,0,5G,28,No OTT
C00697,P25,101,3514,1872,0,5G,365,Netflix
C00698,P19,39,3549,1721,1,5G,84,Hotstar
C00699,P07,109,5792,675,1,4G,180,Hotstar
C00700,P06,78,3858,1539,0,5G,365,Netflix
C00701,P09,182,7140,1002,0,4G,365,No OTT
C00702,P13,24,7370,1093,0,5G,365,Amazon Prime
C00703,P17,31,5819,176,0,5G,28,Hotstar
C00704,P14,107,5749,540,1,5G,28,No OTT
C00705,P02,107,3260,890,1,5G,56,Netflix
C00706,P08,124,3363,1087,0,4G,84,No OTT
C00707,P14,162,6680,1139,1,5G,28,No OTT
C00708,P20,146,8762,1950,0,5G,180,Netflix
C00709,P04,123,8910,299,0,4G,84,No OTT
C00710,P21,101,7207,1775,1,5G,28,No OTT
C00711,P04,127,3479,158,0,4G,84,No OTT
C00712,P11,50,9255,1115,1,5G,28,Hotstar
C00713,P05,141,9837,233,0,5G,84,No OTT
C00714,P16,42,5111,1664,1,5G,56,Amazon Prime
C00715,P02,48,9442,937,0,5G,56,Netflix
C00716,P20,54,6699,772,0,5G,180,Netflix
C00717,P25,115,9275,1119,1,5G,365,Netflix
C00718,P25,43,7399,227,1,5G,365,Netflix
C00719,P14,147,5878,1403,0,5G,28,No OTT
C00720,P02,143,6437,1474,0,5G,56,Netflix
C00721,P02,159,5152,994,1,5G,56,Netflix
C00722,P19,47,2835,1515,0,5G,84,Hotstar
C00723,P10,23,7349,1867,1,4G,28,No OTT
C00724,P22,71,1928,1835,1,4G,365,No OTT
C00725,P16,119,2082,1707,1,5G,56,Amazon Prime
C00726,P13,151,8838,592,0,5G,365,Amazon Prime
C00727,P06,49,7697,200,1,5G,365,Netflix
C00728,P05,101,8322,764,0,5G,84,No OTT
C00729,P24,157,6000,1850,0,4G,180,No OTT
C00730,P23,27,6474,776,1,4G,28,No OTT
C00731,P21,118,9232,912,1,5G,28,No OTT
C00732,P05,108,9938,1846,0,5G,84,No OTT
C00733,P20,164,6585,1629,0,5G,180,Netflix
C00734,P05,31,2258,1595,0,5G,84,No OTT
C00735,P10,140,7076,1942,1,4G,28,No OTT
C00736,P12,66,7710,349,0,5G,56,Amazon Prime
C00737,P13,30,4668,1923,1,5G,365,Amazon Prime
C00738,P19,33,8614,407,0,5G,84,Hotstar
C00739,P19,180,4238,624,0,5G,84,Hotstar
C00740,P19,109,5345,1673,1,5G,84,Hotstar
C00741,P03,91,7265,1058,0,4G,84,No OTT
C00742,P22,57,3024,1890,0,4G,365,No OTT
C00743,P02,118,5667,1870,1,5G,56,Netflix
C00744,P19,175,3597,1503,1,5G,84,Hotstar
C00745,P11,187,4685,178,0,5G,28,Hotstar
C00746,P20,115,8011,1350,0,5G,180,Netflix
C00747,P07,78,4980,1981,1,4G,180,Hotstar
C00748,P14,185,7705,633,1,5G,28,No OTT
C00749,P19,161,9040,1916,0,5G,84,Hotstar
C00750,P14,73,4666,1419,1,5G,28,No OTT
C00751,P21,40,5090,1278,0,5G,28,No OTT
C00752,P19,182,2638,1139,0,5G,84,Hotstar
C00753,P02,148,9427,856,0,5G,56,Netflix
C00754,P08,130,9712,649,0,4G,84,No OTT
C00755,P14,42,4804,829,1,5G,28,No OTT
C00756,P19,27,9508,458,1,5G,84,Hotstar
C00757,P22,107,7142,719,0,4G,365,No OTT
C00758,P06,114,4843,1229,1,5G,365,Netflix
C00759,P10,122,7472,153,1,4G,28,No OTT
C00760,P25,116,1780,750,1,5G,365,Netflix
C00761,P01,69,9591,833,1,4G,365,No OTT
C00762,P22,120,7371,1949,0,4G,365,No OTT
C00763,P22,134,1400,781,0,4G,365,No OTT
C00764,P13,112,3454,1235,0,5G,365,Amazon Prime
C00765,P24,28,7511,1032,0,4G,180,No OTT
C00766,P21,173,8395,1866,1,5G,28,No OTT
C00767,P13,20,1235,1628,0,5G,365,Amazon Prime
C00768,P07,105,6765,847,0,4G,180,Hotstar
C00769,P14,148,8623,1271,1,5G,28,No OTT
C00770,P10,195,5741,1431,1,4G,28,No OTT
C00771,P24,76,8558,1591,0,4G,180,No OTT
C00772,P19,192,1019,1510,0,5G,84,Hotstar
C00773,P18,99,9738,981,0,4G,180,No OTT
C00774,P18,64,7790,1920,0,4G,180,No OTT
C00775,P06,168,6003,1442,1,5G,365,Netflix
C00776,P23,107,2280,1226,1,4G,28,No OTT
C00777,P20,136,2858,1083,0,5G,180,Netflix
C00778,P20,156,9611,1162,1,5G,180,Netflix
C00779,P20,147,4017,566,0,5G,180,Netflix
C00780,P10,66,8860,657,0,4G,28,No OTT
C00781,P19,22,6043,1348,1,5G,84,Hotstar
C00782,P18,109,9397,1134,1,4G,180,No OTT
C00783,P01,162,1362,948,1,4G,365,No OTT
C00784,P04,157,7478,1186,0,4G,84,No OTT
C00785,P01,139,9055,1666,1,4G,365,No OTT
C00786,P11,154,5830,534,0,5G,28,Hotstar
C00787,P02,198,9119,658,0,5G,56,Netflix
C00788,P03,151,7407,722,0,4G,84,No OTT
C00789,P14,134,8937,1123,0,5G,28,No OTT
C00790,P07,154,4475,1637,0,4G,180,Hotstar
C00791,P23,24,9148,582,1,4G,28,No OTT
C00792,P11,78,7367,959,0,5G,28,Hotstar
C00793,P22,120,9181,281,0,4G,365,No OTT
C00794,P15,145,1325,1401,1,4G,28,No OTT
C00795,P19,43,8798,420,1,5G,84,Hotstar
C00796,P04,163,9735,460,1,4G,84,No OTT
C00797,P03,172,3623,1301,0,4G,84,No OTT
C00798,P19,29,2745,1215,1,5G,84,Hotstar
C00799,P05,81,7905,701,1,5G,84,No OTT
C00800,P12,191,8562,1425,0,5G,56,Amazon Prime
C00801,P16,76,5742,368,1,5G,56,Amazon Prime
C00802,P21,110,4106,691,0,5G,28,No OTT
C00803,P25,200,3856,856,1,5G,365,Netflix
C00804,P11,105,6695,312,1,5G,28,Hotstar
C00805,P11,49,7084,1017,0,5G,28,Hotstar
C00806,P15,69,7409,1402,1,4G,28,No OTT
C00807,P12,188,2056,507,0,5G,56,Amazon Prime
C00808,P10,193,7787,1678,0,4G,28,No OTT
C00809,P15,195,9281,248,1,4G,28,No OTT
C00810,P16,56,5371,1422,1,5G,56,Amazon Prime
C00811,P22,196,2150,1437,1,4G,365,No OTT
C00812,P22,199,9406,326,1,4G,365,No OTT
C00813,P15,174,7240,890,1,4G,28,No OTT
C00814,P14,155,1756,1610,1,5G,28,No OTT
C00815,P07,26,6342,1568,1,4G,180,Hotstar
C00816,P05,38,9195,1277,0,5G,84,No OTT
C00817,P02,92,5997,237,1,5G,56,Netflix
C00818,P11,164,6613,224,1,5G,28,Hotstar
C00819,P24,46,2572,1879,1,4G,180,No OTT
C00820,P04,55,7725,852,0,4G,84,No OTT
C00821,P24,93,1164,677,0,4G,180,No OTT
C00822,P20,192,3147,1441,1,5G,180,Netflix
C00823,P07,140,6590,1215,0,4G,180,Hotstar
C00824,P13,111,3939,630,1,5G,365,Amazon Prime
C00825,P01,103,2146,1996,1,4G,365,No OTT
C00826,P07,183,1563,1087,1,4G,180,Hotstar
C00827,P14,50,9467,448,0,5G,28,No OTT
C00828,P03,79,5811,333,0,4G,84,No OTT
C00829,P01,163,9925,1897,1,4G,365,No OTT
C00830,P17,40,8903,1467,1,5G,28,Hotstar
C00831,P05,131,9589,1338,1,5G,84,No OTT
C00832,P02,156,1010,533,0,5G,56,Netflix
C00833,P02,130,1102,1420,1,5G,56,Netflix
C00834,P16,103,9917,923,0,5G,56,Amazon Prime
C00835,P14,141,5373,1598,1,5G,28,No OTT
C00836,P15,151,4746,1234,1,4G,28,No OTT
C00837,P21,196,6079,483,0,5G,28,No OTT
C00838,P21,32,9947,1136,1,5G,28,No OTT
C00839,P15,87,5658,1300,1,4G,28,No OTT
C00840,P08,126,6401,1389,0,4G,84,No OTT
C00841,P16,88,3250,408,0,5G,56,Amazon Prime
C00842,P07,87,6273,1838,1,4G,180,Hotstar
C00843,P17,183,9062,600,0,5G,28,Hotstar
C00844,P19,115,6005,1416,0,5G,84,Hotstar
C00845,P18,61,9707,1042,1,4G,180,No OTT
C00846,P11,101,4636,147,1,5G,28,Hotstar
C00847,P17,49,4133,1822,1,5G,28,Hotstar
C00848,P11,194,2765,464,1,5G,28,Hotstar
C00849,P10,103,3679,1698,0,4G,28,No OTT
C00850,P04,192,7596,1730,1,4G,84,No OTT
C00851,P18,93,2099,1229,1,4G,180,No OTT
C00852,P11,159,6445,1344,0,5G,28,Hotstar
C00853,P08,57,4045,156,1,4G,84,No OTT
C00854,P22,50,2951,620,0,4G,365,No OTT
C00855,P14,127,8286,1740,1,5G,28,No OTT
C00856,P08,160,5823,1488,0,4G,84,No OTT
C00857,P11,42,2018,421,1,5G,28,Hotstar
C00858,P02,152,7213,1637,0,5G,56,Netflix
C00859,P23,46,2636,207,0,4G,28,No OTT
C00860,P12,164,2312,313,0,5G,56,Amazon Prime
C00861,P20,27,1688,1873,0,5G,180,Netflix
C00862,P06,66,2880,293,0,5G,365,Netflix
C00863,P18,122,8595,1374,0,4G,180,No OTT
C00864,P16,140,6647,1215,1,5G,56,Amazon Prime
C00865,P23,30,6792,1684,1,4G,28,No OTT
C00866,P13,75,7600,190,0,5G,365,Amazon Prime
C00867,P11,87,9914,1598,1,5G,28,Hotstar
C00868,P06,95,6604,1532,0,5G,365,Netflix
C00869,P10,116,5603,339,0,4G,28,No OTT
C00870,P25,33,4093,1130,1,5G,365,Netflix
C00871,P17,57,9754,1352,1,5G,28,Hotstar
C00872,P07,165,7024,891,1,4G,180,Hotstar
C00873,P10,67,8973,800,1,4G,28,No OTT
C00874,P22,119,6507,1219,1,4G,365,No OTT
C00875,P18,46,2829,1425,0,4G,180,No OTT
C00876,P04,173,1686,1601,1,4G,84,No OTT
C00877,P10,141,2313,1646,0,4G,28,No OTT
C00878,P03,30,3105,1809,0,4G,84,No OTT
C00879,P09,118,2117,1939,1,4G,365,No OTT
C00880,P09,128,4415,350,1,4G,365,No OTT
C00881,P12,94,3915,1520,1,5G,56,Amazon Prime
C00882,P15,22,1975,261,0,4G,28,No OTT
C00883,P09,27,8349,1241,1,4G,365,No OTT
C00884,P11,181,2409,1237,1,5G,28,Hotstar
C00885,P14,122,3291,629,1,5G,28,No OTT
C00886,P03,72,4165,1492,0,4G,84,No OTT
C00887,P13,90,8269,1281,1,5G,365,Amazon Prime
C00888,P12,193,9535,1986,1,5G,56,Amazon Prime
C00889,P03,103,2866,1728,1,4G,84,No OTT
C00890,P11,53,7364,527,0,5G,28,Hotstar
C00891,P03,20,1732,699,1,4G,84,No OTT
C00892,P17,112,2477,107,0,5G,28,Hotstar
C00893,P03,48,2019,1363,1,4G,84,No OTT
C00894,P21,117,1862,505,1,5G,28,No OTT
C00895,P03,95,5077,719,0,4G,84,No OTT
C00896,P10,131,3814,1180,0,4G,28,No OTT
C00897,P17,119,9509,790,0,5G,28,Hotstar
C00898,P22,45,3364,1821,1,4G,365,No OTT
C00899,P09,142,8949,307,0,4G,365,No OTT
C00900,P18,149,1896,1862,1,4G,180,No OTT
C00901,P06,197,8789,242,0,5G,365,Netflix
C00902,P24,101,7847,1312,0,4G,180,No OTT
C00903,P04,44,4347,269,0,4G,84,No OTT
C00904,P25,92,6767,1635,0,5G,365,Netflix
C00905,P08,117,4985,1352,1,4G,84,No OTT
C00906,P15,77,3549,1012,0,4G,28,No OTT
C00907,P05,62,1950,832,0,5G,84,No OTT
C00908,P16,181,8439,146,1,5G,56,Amazon Prime
C00909,P04,174,7545,1367,0,4G,84,No OTT
C00910,P21,199,3209,544,1,5G,28,No OTT
C00911,P07,151,4517,635,1,4G,180,Hotstar
C00912,P25,173,5671,714,1,5G,365,Netflix
C00913,P14,140,6515,1987,1,5G,28,No OTT
C00914,P05,152,7597,517,0,5G,84,No OTT
C00915,P07,189,6718,790,1,4G,180,Hotstar
C00916,P16,147,1457,1185,1,5G,56,Amazon Prime
C00917,P19,50,7155,1447,1,5G,84,Hotstar
C00918,P13,24,9432,465,0,5G,365,Amazon Prime
C00919,P01,55,7243,1151,0,4G,365,No OTT
C00920,P17,170,3611,1575,0,5G,28,Hotstar
C00921,P06,150,5959,476,0,5G,365,Netflix
C00922,P12,172,3640,1461,0,5G,56,Amazon Prime
C00923,P06,168,5381,501,0,5G,365,Netflix
C00924,P16,115,9984,488,1,5G,56,Amazon Prime
C00925,P17,94,3942,1521,0,5G,28,Hotstar
C00926,P02,98,7187,1370,1,5G,56,Netflix
C00927,P17,48,7758,1064,1,5G,28,Hotstar
C00928,P14,55,7428,1316,1,5G,28,No OTT
C00929,P20,195,4539,403,0,5G,180,Netflix
C00930,P01,127,7046,1637,1,4G,365,No OTT
C00931,P25,107,5054,534,1,5G,365,Netflix
C00932,P12,88,2420,641,0,5G,56,Amazon Prime
C00933,P25,40,2378,1619,0,5G,365,Netflix
C00934,P22,61,9833,525,1,4G,365,No OTT
C00935,P15,54,9371,1118,1,4G,28,No OTT
C00936,P02,75,7216,1556,0,5G,56,Netflix
C00937,P12,127,2816,1987,1,5G,56,Amazon Prime
C00938,P15,36,3236,1215,1,4G,28,No OTT
C00939,P25,140,3434,1931,0,5G,365,Netflix
C00940,P06,162,3841,1810,0,5G,365,Netflix
C00941,P01,54,7306,1047,0,4G,365,No OTT
C00942,P08,154,8872,1124,0,4G,84,No OTT
C00943,P23,24,8288,579,0,4G,28,No OTT
C00944,P11,42,8563,150,1,5G,28,Hotstar
C00945,P01,86,1619,1016,0,4G,365,No OTT
C00946,P12,58,1145,1498,0,5G,56,Amazon Prime
C00947,P22,134,7910,376,0,4G,365,No OTT
C00948,P06,116,3323,231,0,5G,365,Netflix
C00949,P22,189,9121,1419,1,4G,365,No OTT
C00950,P07,134,6829,880,1,4G,180,Hotstar
C00951,P15,63,9374,1723,1,4G,28,No OTT
C00952,P05,92,8285,311,1,5G,84,No OTT
C00953,P07,179,5457,201,1,4G,180,Hotstar
C00954,P20,131,4029,558,1,5G,180,Netflix
C00955,P23,137,8220,875,0,4G,28,No OTT
C00956,P14,181,1648,1780,1,5G,28,No OTT
C00957,P23,49,3037,132,0,4G,28,No OTT
C00958,P09,194,4720,558,0,4G,365,No OTT
C00959,P24,32,1472,544,1,4G,180,No OTT
C00960,P24,45,3333,242,0,4G,180,No OTT
C00961,P18,109,8416,1841,0,4G,180,No OTT
C00962,P20,195,8872,164,1,5G,180,Netflix
C00963,P14,67,6362,590,1,5G,28,No OTT
C00964,P20,89,8043,604,1,5G,180,Netflix
C00965,P02,185,1038,117,1,5G,56,Netflix
C00966,P02,136,6219,943,0,5G,56,Netflix
C00967,P08,44,8510,1218,0,4G,84,No OTT
C00968,P01,134,5156,510,1,4G,365,No OTT
C00969,P12,148,1427,778,0,5G,56,Amazon Prime
C00970,P01,139,3719,1476,1,4G,365,No OTT
C00971,P03,87,3410,1136,1,4G,84,No OTT
C00972,P24,62,9230,849,1,4G,180,No OTT
C00973,P24,63,8738,1915,0,4G,180,No OTT
C00974,P05,27,7196,629,1,5G,84,No OTT
C00975,P11,160,6507,706,1,5G,28,Hotstar
C00976,P16,68,8884,957,1,5G,56,Amazon Prime
C00977,P03,76,9968,585,1,4G,84,No OTT
C00978,P10,168,2304,130,1,4G,28,No OTT
C00979,P08,106,2521,1720,0,4G,84,No OTT
C00980,P22,151,9408,926,1,4G,365,No OTT
C00981,P18,135,6815,1870,0,4G,180,No OTT
C00982,P25,189,2173,1553,1,5G,365,Netflix
C00983,P07,21,9616,211,0,4G,180,Hotstar
C00984,P23,148,9464,823,0,4G,28,No OTT
C00985,P25,101,7508,309,1,5G,365,Netflix
C00986,P12,90,4340,436,1,5G,56,Amazon Prime
C00987,P03,102,7786,1547,0,4G,84,No OTT
C00988,P02,187,1952,1075,1,5G,56,Netflix
C00989,P18,133,7832,841,1,4G,180,No OTT
C00990,P10,130,6612,417,0,4G,28,No OTT
C00991,P16,172,4515,1425,1,5G,56,Amazon Prime
C00992,P02,170,4309,1335,1,5G,56,Netflix
C00993,P15,65,9656,813,0,4G,28,No OTT
C00994,P08,25,2709,1843,0,4G,84,No OTT
C00995,P16,200,8919,453,0,5G,56,Amazon Prime
C00996,P21,87,3301,750,0,5G,28,No OTT
C00997,P03,78,7281,1799,1,4G,84,No OTT
C00998,P12,149,7821,102,0,5G,56,Amazon Prime
C00999,P04,95,6014,123,1,4G,84,No OTT
C01000,P04,141,2649,1996,0,4G,84,No OTT
C01001,P02,189,2791,1243,1,5G,56,Netflix
C01002,P03,52,7056,826,1,4G,84,No OTT
C01003,P17,34,3975,579,0,5G,28,Hotstar
C01004,P09,162,5256,728,0,4G,365,No OTT
C01005,P01,170,9898,1552,0,4G,365,No OTT
C01006,P17,101,3159,1507,1,5G,28,Hotstar
C01007,P12,48,6324,552,0,5G,56,Amazon Prime
C01008,P14,150,8763,1266,0,5G,28,No OTT
C01009,P16,84,9786,960,0,5G,56,Amazon Prime
C01010,P09,191,7968,868,0,4G,365,No OTT
C01011,P25,116,9714,668,1,5G,365,Netflix
C01012,P09,91,3456,872,1,4G,365,No OTT
C01013,P03,173,4476,259,0,4G,84,No OTT
C01014,P19,60,9902,412,0,5G,84,Hotstar
C01015,P21,180,7731,760,1,5G,28,No OTT
C01016,P09,153,8837,1654,1,4G,365,No OTT
C01017,P15,128,5531,199,1,4G,28,No OTT
C01018,P05,147,5918,1660,1,5G,84,No OTT
C01019,P22,68,3103,502,0,4G,365,No OTT
C01020,P23,188,2812,863,0,4G,28,No OTT
C01021,P01,200,9987,534,1,4G,365,No OTT
C01022,P22,72,7371,1126,0,4G,365,No OTT
C01023,P03,108,5224,1536,1,4G,84,No OTT
C01024,P15,99,3236,665,0,4G,28,No OTT
C01025,P23,142,5972,299,1,4G,28,No OTT
C01026,P21,103,2173,532,0,5G,28,No OTT
C01027,P05,150,7785,592,0,5G,84,No OTT
